register_id,name,created,addresses_road_id,addresses_road_name,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
﻿99400023674,Jardins de Jaume Perich,2002-10-21T09:10:00+02:00,169409,Gran Via De Les Corts Catalanes,7,La Dreta De L'Eixample,2,Eixample,8010,Barcelona,55737069,Interiors d'illa,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,651,65103002006001,430909.461,4582794.946,41.39372211779633,2.173552696712672
﻿1338143613,Jardins de Ca l'Aranyó,2001-12-04T00:00:00+01:00,148704,C Ciutat De Granada,66,El Parc I La Llacuna Del Poblenou,10,Sant Martí,8018,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,432479.7119168857,4583812.303411318,41.40301853453876,2.1922204602052937
﻿1003125537,Jardins de la Campana de La Maquinista,2001-01-03T00:00:00+01:00,123306,Ferran Junoy,59,El Bon Pastor,9,Sant Andreu,8030,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,432826.4517718294,4587703.207555295,41.43809175061317,2.1959361294253372
﻿75990123317,Parc d'Atraccions del Tibidabo,1996-09-18T00:00:00+02:00,335701,Plaça Del Tibidabo,22,"Vallvidrera, El Tibidabo I Les Planes",5,Sarrià-Sant Gervasi,8035,Barcelona,55735069,Tibidabo,Planol BCN >> Cultura i lleure >> Espais infantils >> Tibidabo,651,65103002004001,426358.63780085,4585937.12616186,41.42161843553102,2.118740285636823
﻿99400605788,Parc Antoni Santiburcio,2018-08-09T14:10:17+02:00,296202,C Gran De Sant Andreu,60,Sant Andreu,9,Sant Andreu,8030,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,432223.3754814502,4588411.572535434,41.444421063133845,2.188638562006768
﻿99400625003,Parc de les Glòries,2019-04-04T14:26:32+02:00,146902,Plaça De Les Glòries Catalanes,5,El Fort Pienc,2,Eixample,8013,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,431900.34489091183,4583891.554243087,41.403683456120994,2.185280951483654
﻿95299121249,Jardins Walter Benjamin,1995-10-26T00:00:00+01:00,700025,Pg Josep Carner,11,El Poble-Sec,3,Sants-Montjuïc,8038,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,430996.91100635374,4580479.599632096,41.37287599278931,2.174862325367673
﻿95081125600,Jardins de Can Sentmenat,1995-03-22T00:00:00+01:00,58601,C Can Caralleu,23,Sarrià,5,Sarrià-Sant Gervasi,8017,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,426033.0815436047,4583831.067879802,41.40262028359711,2.115102292721839
﻿1128115652,Jardins Interior d'Illa de Tres Tombs,2001-05-08T00:00:00+02:00,192502,Carrer De Manso,10,Sant Antoni,2,Eixample,8015,Barcelona,55737069,Interiors d'illa,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,651,65103002006001,429787.14651542,4580879.25774105,41.37637095451236,2.160351170118098
﻿95178125204,Jardí Doctor Comas i Llaberia,1995-06-27T00:00:00+02:00,158107,Av Vallcarca,28,Vallcarca I Els Penitents,6,Gràcia,8023,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,428284.5053370196,4585397.294093445,41.416930612365384,2.141848467458373
﻿1116122215,Parc del Mirador del Migdia,2001-04-26T00:00:00+02:00,700690,Passeig Del Migdia,11,El Poble-Sec,3,Sants-Montjuïc,8038,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,429141.33697358,4579041.50411877,41.359762298488135,2.152843732558814
﻿94165135054,Jardins Interior d'Illa de Sebastià Gasch,1994-06-14T00:00:00+02:00,285807,Carrer De Rocafort,9,La Nova Esquerra De L'Eixample,2,Eixample,8015,Barcelona,55737069,Interiors d'illa,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,651,65103002006001,429206.61932075,4581193.24260117,41.37914804834278,2.1533729159452237
﻿99400613340,Jardins de Dolors Canals i Farriols,2018-11-19T09:16:21+01:00,250100,C Pere Moragues,70,El Besòs I El Maresme,10,Sant Martí,8019,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,434453.0994408409,4585371.753593862,41.41722742418654,2.2156580187174053
﻿97209132255,Parc Carmel,1997-07-28T00:00:00+02:00,67001,Ctra Carmel,37,El Carmel,7,Horta-Guinardó,8024,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,429404.1785077464,4585190.4463453945,41.41516676215983,2.155269268607678
﻿99400344074,Jardins del Doctor Duran i Reynals,2014-06-02T14:35:54+02:00,70607,C Casanova,8,L'Antiga Esquerra De L'Eixample,2,Eixample,8036,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,429184.8652235782,4582405.230463349,41.39006208376871,2.1529711276398347
﻿99400714566,Jardinets El Talia,2023-06-07T14:39:57.872648+02:00,198804,Avinguda Del Paral·Lel,10,Sant Antoni,2,Eixample,8015,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,430172.152,4580742.241,41.3751703874243,2.164970618039537
﻿99400365326,Jardins Interiors d'Illa Anaïs Napoleon,2014-12-10T11:24:54+01:00,197302,Carrer De La Marina,5,El Fort Pienc,2,Eixample,8013,Barcelona,55737069,Interiors d'illa,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,651,65103002006001,431604.5295223079,4583307.098163062,41.398394329812795,2.1818083028292117
﻿99400736653,Jardins de Canals i Junyer,2024-05-22T13:21:17.123618+02:00,358300,Viaducte De Vallcarca,28,Vallcarca I Els Penitents,6,Gràcia,8023,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,428475.814,4584934.159,41.41277639924962,2.144192188013562
﻿96117112640,Jardins d'Atlanta,1996-04-26T00:00:00+02:00,197302,Marina,67,La Vila Olímpica Del Poblenou,10,Sant Martí,8005,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,432674.3543598556,4582142.854736303,41.3879985899126,2.1947344565530855
﻿61171409,Zoo de Barcelona,2000-03-01T00:00:00+01:00,246259,Parc Ciutadella,4,"Sant Pere, Santa Caterina I La Ribera",1,Ciutat Vella,8003,Barcelona,55735070,Zoo,Planol BCN >> Cultura i lleure >> Espais infantils >> Zoo,651,65103002004002,432041.4105524885,4581943.9265508605,41.386153673583415,2.1871870138081793
﻿1338142144,Jardins del Mirador de l'Alcalde,2001-12-04T00:00:00+01:00,218504,Carretera De Montjuïc,11,El Poble-Sec,3,Sants-Montjuïc,8038,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,430516.2526095569,4579824.525955966,41.366934580208515,2.169190267865246
﻿99400734689,Parc de la Colònia Castells,2024-04-11T07:55:41.033204+02:00,219100,Carrer Del Montnegre,19,Les Corts,4,Les Corts,8029,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,428037.329,4582146.907,41.38763361496539,2.1392774628599005
﻿99400179873,Jardins Interiors d'Illa  Via Favència,2007-03-26T15:07:32+02:00,120807,Via Favència,52,La Prosperitat,8,Nou Barris,8016,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,431742.6271029171,4588621.92739022,41.44627491871234,2.1828602593903743
﻿75990352709,L'Aquàrium de Barcelona - Aspro Parks,1996-09-18T00:00:00+02:00,541576,Moll Espanya,2,El Barri Gòtic,1,Ciutat Vella,8039,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,431797.2851355705,4580908.295609506,41.37680536906014,2.1843840154597025
﻿99400721103,Jardins d'Antònia Pich Santasusanna,2023-10-02T08:46:08.727517+02:00,701955,Jardins D'Antònia Pich I Santasusanna,60,Sant Andreu,9,Sant Andreu,8030,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,432716.41,4586560.318,41.42778891067299,2.1947462882133695
﻿99400737923,Parc de les Tretze Roses,2024-06-13T07:48:33.224538+02:00,262700,Carrer De Pontils,12,La Marina Del Prat Vermell,3,Sants-Montjuïc,8038,Barcelona,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,65103002006000,428198.037,4578147.723,41.35162874295579,2.14167300735293
